Date,Price,Open,High,Low,Volume,Chg%
19-Dec-16,"2,262.53","2,259.24","2,267.47","2,258.21",0,0.20%
16-Dec-16,"2,258.07","2,266.81","2,268.05","2,254.24",0,-0.18%
15-Dec-16,"2,262.03","2,253.77","2,272.12","2,253.77",0,0.39%
14-Dec-16,"2,253.28","2,268.35","2,276.20","2,248.44",0,-0.81%
13-Dec-16,"2,271.72","2,263.32","2,277.53","2,263.32",0,0.65%
12-Dec-16,"2,256.96","2,258.83","2,264.03","2,252.37",0,-0.11%
9-Dec-16,"2,259.53","2,249.73","2,259.80","2,249.23",0,0.59%
8-Dec-16,"2,246.19","2,241.13","2,251.69","2,237.57",0,0.22%
7-Dec-16,"2,241.35","2,210.72","2,241.63","2,208.93",0,1.32%
6-Dec-16,"2,212.23","2,207.26","2,212.78","2,202.21",0,0.34%
5-Dec-16,"2,204.71","2,200.65","2,209.42","2,199.97",0,0.58%
2-Dec-16,"2,191.95","2,191.12","2,197.95","2,188.37",0,0.04%
1-Dec-16,"2,191.08","2,200.17","2,202.60","2,187.44",0,-0.35%
30-Nov-16,"2,198.81","2,204.97","2,214.10","2,198.81",0,-0.27%
29-Nov-16,"2,204.66","2,200.76","2,210.46","2,198.15",0,0.13%
28-Nov-16,"2,201.72","2,210.21","2,211.14","2,200.36",0,-0.53%
25-Nov-16,"2,213.35","2,206.27","2,213.35","2,206.27",0,0.39%
23-Nov-16,"2,204.72","2,198.55","2,204.72","2,194.51",0,0.08%
22-Nov-16,"2,202.94","2,201.56","2,204.80","2,194.51",0,0.22%
21-Nov-16,"2,198.18","2,186.43","2,198.70","2,186.43",0,0.75%
18-Nov-16,"2,181.90","2,186.85","2,189.89","2,180.38",0,-0.24%
17-Nov-16,"2,187.12","2,178.61","2,188.06","2,176.65",0,0.47%
16-Nov-16,"2,176.94","2,177.53","2,179.22","2,172.20",0,-0.16%
15-Nov-16,"2,180.39","2,168.29","2,180.84","2,166.38",0,0.75%
14-Nov-16,"2,164.20","2,165.64","2,171.36","2,156.08",0,-0.01%
11-Nov-16,"2,164.45","2,162.71","2,165.92","2,152.49",0,-0.14%
10-Nov-16,"2,167.48","2,167.49","2,182.30","2,151.17",0,0.20%
9-Nov-16,"2,163.26","2,131.56","2,170.10","2,125.35",0,1.11%
8-Nov-16,"2,139.56","2,129.92","2,146.87","2,123.56",0,0.38%
7-Nov-16,"2,131.52","2,100.59","2,132.00","2,100.59",0,2.22%
4-Nov-16,"2,085.18","2,083.79","2,099.07","2,083.79",0,-0.17%
3-Nov-16,"2,088.66","2,098.80","2,102.56","2,085.23",0,-0.44%
2-Nov-16,"2,097.94","2,109.43","2,111.76","2,094.00",0,-0.65%
1-Nov-16,"2,111.72","2,128.68","2,131.45","2,097.85",0,-0.68%
31-Oct-16,"2,126.15","2,129.78","2,133.25","2,125.53",0,-0.01%
28-Oct-16,"2,126.41","2,132.23","2,140.72","2,119.36",0,-0.31%
27-Oct-16,"2,133.04","2,144.06","2,147.13","2,132.52",0,-0.30%
26-Oct-16,"2,139.43","2,136.97","2,145.73","2,131.59",0,-0.17%
25-Oct-16,"2,143.16","2,149.72","2,151.44","2,141.93",0,-0.38%
24-Oct-16,"2,151.33","2,148.50","2,154.79","2,146.91",0,0.47%
21-Oct-16,"2,141.16","2,139.43","2,142.63","2,130.09",0,-0.01%
20-Oct-16,"2,141.34","2,142.51","2,147.18","2,133.44",0,-0.14%
19-Oct-16,"2,144.29","2,140.81","2,148.44","2,138.15",0,0.22%
18-Oct-16,"2,139.60","2,138.31","2,144.38","2,135.49",0,0.62%
17-Oct-16,"2,126.50","2,132.95","2,135.61","2,124.43",0,-0.30%
14-Oct-16,"2,132.98","2,139.68","2,149.19","2,132.98",0,0.02%
13-Oct-16,"2,132.55","2,130.26","2,138.19","2,114.72",0,-0.31%
12-Oct-16,"2,139.18","2,137.67","2,145.36","2,132.77",0,0.11%
11-Oct-16,"2,136.73","2,161.35","2,161.56","2,128.84",0,-1.24%
10-Oct-16,"2,163.66","2,160.39","2,169.60","2,160.39",0,0.46%
7-Oct-16,"2,153.74","2,164.19","2,165.86","2,144.85",0,-0.33%
6-Oct-16,"2,160.77","2,158.22","2,162.93","2,150.28",0,0.05%
5-Oct-16,"2,159.73","2,155.15","2,163.95","2,155.15",0,0.43%
4-Oct-16,"2,150.49","2,163.37","2,165.46","2,144.01",0,-0.50%
3-Oct-16,"2,161.20","2,164.33","2,164.41","2,154.77",0,-0.33%
30-Sep-16,"2,168.27","2,156.51","2,175.30","2,156.51",0,0.80%
29-Sep-16,"2,151.13","2,168.90","2,172.67","2,145.20",0,-0.93%
28-Sep-16,"2,171.37","2,161.85","2,172.40","2,151.79",0,0.53%
27-Sep-16,"2,159.93","2,146.04","2,161.13","2,141.55",0,0.64%
26-Sep-16,"2,146.10","2,158.54","2,158.54","2,145.04",0,-0.86%
23-Sep-16,"2,164.69","2,173.29","2,173.75","2,163.97",0,-0.57%
22-Sep-16,"2,177.18","2,170.94","2,179.99","2,170.94",0,0.65%
21-Sep-16,"2,163.12","2,144.58","2,165.11","2,139.57",0,1.09%
20-Sep-16,"2,139.76","2,145.94","2,150.80","2,139.17",0,0.03%
19-Sep-16,"2,139.12","2,143.99","2,153.61","2,135.91",0,0.00%
16-Sep-16,"2,139.16","2,146.48","2,146.48","2,131.20",0,-0.38%
15-Sep-16,"2,147.26","2,125.36","2,151.31","2,122.36",0,1.01%
